基金代码,基金名称,一级分类,二级分类,3月评分,6月评分,1年评分,2年评分,3年评分,5年评分,7年评分,10年评分
160624,鹏华消费领先混合,混合型,混合型-灵活,97.4096,95.1013,94.5843,93.1595,91.6324,90.6726,86.437293701151,75.59080569855142
002001,华夏回报混合A,混合型,混合型-灵活,94.4421,94.3875,94.5832,93.2964,91.5734,87.7982,81.0241401720511,71.47783730396264
000994,建信睿盈灵活配置混合A,混合型,混合型-灵活,94.9719,93.5323,94.5820,91.8760,90.2005,87.5447,83.46878153272563,76.0170372919909
000646,华润元大量化优选混合A,混合型,混合型-偏股,95.7979,96.3426,94.5817,93.2066,90.9309,88.4579,83.71056805937987,77.26404435532143
519997,长信银利精选混合A,混合型,混合型-偏股,89.8958,92.4316,94.5764,93.3884,91.5305,89.2850,83.682295496913,75.38126271998085
540003,汇丰晋信动态策略混合A,混合型,混合型-灵活,96.4219,94.2985,94.5719,93.4150,91.8506,90.1826,87.27194891484667,76.6594711480905
000977,长城环保主题混合A,混合型,混合型-灵活,96.9113,95.3407,94.5674,91.8252,90.6864,90.3279,85.68521147235381,76.39347390159224
270010,广发沪深300ETF联接A,指数型,指数型-股票,90.2311,93.1095,94.5656,93.5098,91.9726,88.1029,83.00498323955466,73.49926673051598
161032,富国中证煤炭指数(LOF)A,指数型,指数型-股票,92.6404,95.4672,94.5645,91.7361,90.2372,87.5856,85.47538523370561,77.04608374236801
690009,民生加银红利回报混合,混合型,混合型-灵活,97.5308,96.1241,94.5633,93.3714,91.0418,89.6158,82.72781592584359,74.47638572967796
000742,国泰新经济灵活配置混合A,混合型,混合型-灵活,98.1339,95.1470,94.5630,94.0824,91.7851,88.7695,84.31487404012246,76.83747605650665
240016,华宝上证180价值ETF联接A,指数型,指数型-股票,88.9950,92.8027,94.5570,93.7846,92.0887,88.6153,83.14287210754048,77.1522581707171
000879,中海医药健康产业精选混合C,混合型,混合型-灵活,95.4223,95.8278,94.5499,94.5166,93.2670,89.5984,84.49958098886627,75.16607057344666
001607,英大策略优选A,混合型,混合型-灵活,94.2595,94.4279,94.5491,92.5768,90.9542,89.3029,85.89306023498828,77.26105141865199
001215,博时沪港深优质企业基金A,混合型,混合型-灵活,92.4084,93.4365,94.5469,93.5977,92.5467,90.0541,84.87792025106464,76.8702861247456
001558,天弘医疗健康混合A,混合型,混合型-偏股,93.1522,94.3972,94.5461,93.1073,91.9194,90.7440,84.96941860067385,76.02814856937627
162307,海富通中证A100指数(LOF)A,指数型,指数型-股票,89.6220,92.7638,94.5443,93.9763,92.6083,89.2471,83.48251697422654,74.19157039387046
001056,华银健康生活主题灵活配置,混合型,混合型-灵活,96.9038,96.7789,94.5439,91.1761,89.6520,87.4022,84.77765687263772,77.34870705135879
377010,摩根阿尔法混合A,混合型,混合型-偏股,93.6445,95.1844,94.5435,92.5996,90.4337,89.1552,84.40327256246687,77.47504639051837
519694,交银蓝筹混合,混合型,混合型-偏股,92.8289,93.2696,94.5435,93.7085,92.2833,88.3135,84.06993424090574,74.31910690769783
200008,长城品牌优选混合A,混合型,混合型-偏股,91.9714,94.0268,94.5297,93.7457,91.9542,89.7259,85.26871226761985,73.41939273314976
164908,交银中证环境治理(LOF)A,指数型,指数型-股票,96.3426,97.0879,94.5297,90.3233,88.8282,85.6005,81.58349865745413,74.20642284209266
002210,创金合信量化多因子股票A,股票型,股票型,94.8028,96.2543,94.5244,91.5154,90.6673,87.8795,85.01356441654836,78.35534388842332
001064,广发中证环保ETF联接A,指数型,指数型-股票,95.6827,95.6872,94.5218,91.5094,89.5497,87.0041,83.55087350994509,73.99807703818988
000967,华泰柏瑞创新动力混合,混合型,混合型-灵活,96.8050,96.2020,94.5214,94.4204,92.6233,90.8148,86.7016875887192,77.94561085837424
110020,易方达沪深300ETF联接A,指数型,指数型-股票,89.6699,92.9801,94.4937,93.5122,91.9889,88.2353,83.1869110328197,74.64548665150247
165516,中信保诚周期轮动混合(LOF)A,混合型,混合型-偏股,95.4492,94.4548,94.4922,91.4670,90.0153,89.2589,86.20400497682611,78.14310726685024
660008,农银沪深300指数A,指数型,指数型-股票,89.8465,93.0339,94.4885,93.5306,91.9925,88.2004,83.10599485214892,74.29744552855261
160127,南方新兴消费增长股票(LOF)A,股票型,股票型,97.8511,96.6801,94.4840,93.8439,91.8926,89.4733,84.50770467411196,76.13207829522328
001651,工银新蓝筹股票A,股票型,股票型,90.9568,93.2547,94.4829,93.7002,91.8997,90.0881,84.52854834020283,76.1222764276308
001702,东方创新科技混合,混合型,混合型-灵活,98.3539,96.3516,94.4788,92.5538,90.3435,90.0137,87.1675168032016,80.20363192864839
164508,国富中证A100指数增强(LOF),指数型,指数型-股票,89.2419,92.1982,94.4788,94.3581,92.7573,89.4569,83.54804090916865,74.26875074823417
160610,鹏华动力增长混合(LOF),混合型,混合型-灵活,94.7908,94.0904,94.4758,91.5973,90.1593,88.6343,82.7883160028048,75.31422093858494
000312,华安沪深300增强A,指数型,指数型-股票,89.7671,93.0624,94.4750,92.7492,91.2082,88.4831,83.78245198474458,75.09087303962647
000835,华润元大富时中国A50指数A,指数型,指数型-股票,89.6534,92.7683,94.4724,94.2732,92.8092,90.2202,85.16289057823538,76.64656410870346
001884,中欧互通精选混合E,混合型,混合型-偏股,90.2071,93.2681,94.4720,93.4412,91.8471,88.5466,83.55167518941013,75.60363791452173
519993,长信增利动态策略混合,混合型,混合型-偏股,95.9999,96.8080,94.4668,91.2984,89.9348,86.9309,83.0731794393802,74.81967556566504
481009,工银沪深300指数A,指数型,指数型-股票,89.9333,92.9621,94.4664,93.2880,91.7437,87.3424,82.51371406338184,74.22610140069436
690005,民生加银内需增长混合,混合型,混合型-偏股,96.1675,93.1798,94.4653,93.6552,92.1806,89.4060,83.04602922816439,75.50341194780319
001518,万家瑞兴灵活配置混合A,混合型,混合型-灵活,92.7631,95.3333,94.4649,93.5300,93.3270,88.7023,83.05458047579143,75.19498982401532
001559,天弘医疗健康混合C,混合型,混合型-偏股,92.9890,94.3059,94.4649,93.0547,91.8713,90.6891,84.90047416668092,75.90906710164013
001838,国投瑞银国家安全混合A,混合型,混合型-灵活,97.7358,94.1473,94.4623,91.6686,90.3104,87.9439,84.80651733337893,78.23985394469052
000051,华夏沪深300ETF联接A,指数型,指数型-股票,89.9063,92.9142,94.4604,93.4977,91.9924,88.1212,83.04116570607651,74.51824943134203
001535,景顺长城改革机遇灵活配置A,混合型,混合型-灵活,92.3964,93.5113,94.4604,91.3972,90.1078,88.3818,84.0846316977647,77.07582605052077
000452,南方医药保健灵活配置混合A,混合型,混合型-灵活,94.6037,95.0040,94.4556,92.6645,90.6963,90.1268,85.00020309213114,77.49543577157907
180010,银华优质增长混合,混合型,混合型-偏股,96.5791,96.1481,94.4522,92.3068,90.3251,87.7480,82.38378854474868,72.56696695797918
001869,招商制造业混合A,混合型,混合型-灵活,96.1556,95.9745,94.4466,92.9346,91.2701,90.1339,85.08689136495015,76.25583622650545
161721,招商沪深300地产等权重指数A,指数型,指数型-股票,89.3571,93.7994,94.4462,91.7533,92.1285,87.6226,82.02495681619949,70.84191308511912
161211,国投沪深300金融地产联接,指数型,指数型-股票,91.6557,94.2236,94.4440,93.8121,92.5194,88.8638,82.47020959107934,76.4009562432659
001186,富国文体健康股票A,股票型,股票型,97.4231,93.4589,94.4440,95.0357,92.3528,91.4545,86.68356963280942,77.61968005507003
020003,国泰金龙行业混合,混合型,混合型-灵活,97.8975,97.2016,94.4436,91.3586,89.0652,88.3327,82.5937751192899,76.16616036154674
530011,建信内生动力混合A,混合型,混合型-偏股,96.5895,95.4814,94.4421,93.6211,91.5269,89.2612,82.37160301688016,73.83428857895368
166007,中欧互通精选混合A,混合型,混合型-偏股,90.1547,93.2397,94.4354,93.3807,91.7674,88.4946,83.51100331788408,75.59903627439243
100020,富国天益价值混合A,混合型,混合型-灵活,96.8170,94.9307,94.4324,93.8220,92.1666,90.5645,84.11359904910127,74.18543487369807
165309,建信沪深300指数(LOF),指数型,指数型-股票,89.7387,92.8633,94.4313,93.6050,92.0561,88.7054,83.77432829949889,74.9378965641087
000042,财通中证ESG100指数增强A,指数型,指数型-股票,89.3945,92.9210,94.4290,93.3243,92.1302,88.6164,84.47488926134324,74.593222494912
165313,建信优势动力混合(LOF),混合型,混合型-偏股,96.1855,95.3131,94.4249,91.5586,90.5222,89.5073,85.77858040738144,77.26202412306955
161724,招商中证煤炭等权指数(LOF)A,指数型,指数型-股票,92.9846,95.6221,94.4227,91.5855,90.0586,87.0948,84.83088838911597,76.71053813001318
000354,长盛城镇化主题混合A,混合型,混合型-偏股,98.1070,95.7433,94.4204,90.9681,89.5860,87.0716,84.25971849292812,80.82822039985635
000945,华夏医疗健康混合A,混合型,混合型-灵活,95.4896,96.3329,94.4069,93.4067,91.7780,90.3577,85.28282182620444,76.65045492637375
202002,南方稳健成长贰号混合,混合型,混合型-偏股,95.3624,93.4163,94.4062,92.5021,90.3352,88.2824,83.22619332660635,75.21874625882916
481012,工银深证红利ETF联接A,指数型,指数型-股票,93.7493,95.1365,94.4055,94.2401,92.8527,88.4446,83.42843033298558,73.63465970310068
001278,前海开源清洁能源混合A,混合型,混合型-灵活,95.0332,93.3662,94.4036,91.5900,91.1991,87.8745,83.658886456534,74.98357626002634
090015,大成内需增长混合A,混合型,混合型-偏股,96.6464,95.7942,94.3987,93.7655,91.8734,90.1244,85.78456628072036,74.73314228420926
000995,建信睿盈灵活配置混合C,混合型,混合型-灵活,94.7863,93.2853,94.3976,91.7075,90.0489,87.3842,83.27076670486224,75.69222883993775
000362,国泰聚信价值优势混合A,混合型,混合型-灵活,97.0130,96.9667,94.3912,92.2404,91.1455,89.6749,85.58248961023413,77.96398000718304
002360,前海开源清洁能源混合C,混合型,混合型-灵活,95.0557,93.3392,94.3882,91.4355,91.0946,87.7944,83.59667613004737,74.91623518496348
160616,鹏华中证500指数(LOF)A,指数型,指数型-股票,91.8008,94.0650,94.3759,91.7234,89.9563,86.9128,84.24106608404166,76.5110214892853
180003,银华-道琼斯88指数,指数型,指数型-其他,91.3205,91.9580,94.3751,93.6082,92.1267,89.2774,81.75206512630193,72.59109750987669
206007,鹏华消费优选混合,混合型,混合型-偏股,97.8391,94.2700,94.3744,94.5953,92.9147,91.0457,84.60973174736193,73.8146848437687
161121,易方达中证银行ETF联接(LOF)A,指数型,指数型-股票,88.8453,92.6568,94.3744,93.3031,91.7483,88.6331,82.20506746934377,78.45833832156111
000313,华安沪深300增强C,指数型,指数型-股票,89.7297,93.0265,94.3722,92.6557,91.1161,88.3861,83.65161789605104,74.89610768586137
001849,前海开源强势共识100强股票,股票型,股票型,93.9872,92.8229,94.3707,91.5388,90.9950,88.1008,83.69870320329736,74.71492278223393
270028,广发制造业精选混合A,混合型,混合型-偏股,96.7078,96.7332,94.3707,92.9941,91.0824,90.0721,86.33783200218912,78.14086256434814
000363,国泰聚信价值优势混合C,混合型,混合型-灵活,96.9726,96.9360,94.3665,92.1722,91.0606,89.5841,85.45924475380959,77.78679815635101
700002,平安深证300指数增强,指数型,指数型-股票,94.3209,95.1716,94.3647,93.4631,91.2495,88.6773,84.36051632433171,74.80467347060936
000592,建信改革红利股票A,股票型,股票型,94.7354,94.7474,94.3621,93.2058,91.2571,90.2444,85.69322826700416,77.52005267568538
519686,交银上证180公司治理联接,指数型,指数型-股票,89.0040,92.6875,94.3613,93.2463,91.6305,88.4341,82.99386661763951,76.01120106548545
040008,华安策略优选混合A,混合型,混合型-偏股,95.3654,95.5824,94.3553,94.3267,92.8865,89.7181,82.83155324861897,74.0681491679636
001125,博时互联网主题灵活配置混合,混合型,混合型-灵活,97.0310,93.5592,94.3520,93.5059,91.7370,89.5621,85.12767012707154,78.20644528911768
160133,南方天元新产业股票(LOF),股票型,股票型,97.1507,93.5442,94.3493,93.4687,91.9125,89.7636,84.83366754459476,75.14904824613912
001004,新华稳健回报灵活配置混合发起,混合型,混合型-灵活,91.2561,93.5053,94.3471,91.9475,91.0623,89.5203,85.0095560192232,76.50473632227941
167601,国金300指数增强A,指数型,指数型-股票,89.9063,93.0474,94.3419,93.7724,91.2960,87.7833,83.16777761625421,76.01662576319885
470007,汇添富上证综合指数A,指数型,指数型-股票,89.6759,92.6725,94.3385,91.4516,90.3595,86.2907,81.8821509808281,74.20668472405124
160706,嘉实沪深300ETF联接A,指数型,指数型-股票,89.6789,92.7451,94.3321,93.1776,91.7520,87.8301,82.51136247028441,73.74711929845564
040190,华安上证50ETF联接A,指数型,指数型-股票,89.5367,92.6314,94.3284,92.5887,90.7845,86.5158,81.25138957773939,74.02471417454807
000946,华夏医疗健康混合C,混合型,混合型-灵活,95.4328,96.3007,94.3250,93.3302,91.7164,90.2758,85.17213661473208,76.49010834430743
320006,诺安灵活配置混合,混合型,混合型-灵活,94.8252,94.9195,94.3224,92.1140,89.9284,87.5720,83.40838834635973,76.92707709804861
161029,富国中证银行指数(LOF)A,指数型,指数型-股票,92.6389,94.5057,94.3217,93.1550,91.4996,88.6311,82.17797070342564,78.37898808811205
000595,嘉实泰和混合,混合型,混合型-灵活,96.5716,95.4620,94.3209,94.9324,92.6162,90.8493,85.92475329650595,74.56411618580151
001487,宝盈优势产业混合A,混合型,混合型-灵活,97.7852,97.1799,94.3175,94.0947,92.9721,90.1389,87.28178284961777,76.55400754220041
162208,宏利首选企业股票A,股票型,股票型,98.1234,96.0658,94.3168,93.0884,91.3398,88.5672,85.95457577260522,78.15590207111218
001616,嘉实环保低碳股票,股票型,股票型,98.4332,94.6150,94.3115,94.0366,92.4587,91.1494,86.49089933471294,77.67284209266133
163116,申万中证申万电子行业投资指数(LOF)A,指数型,指数型-股票,98.1264,94.5544,94.3104,92.8138,90.8522,87.9229,84.5074374476236,78.6184978450856
166301,华商新趋势优选灵活配置混合,混合型,混合型-灵活,91.9026,93.1215,94.3074,93.2644,92.4665,91.1645,88.26266439773563,81.67368759727044
481017,工银量化策略混合A,混合型,混合型-偏股,96.7302,94.3314,94.3071,92.9228,90.8441,89.1840,83.7671131843136,77.00549203878846
001339,兴银鼎新灵活配置A,混合型,混合型-灵活,93.1043,94.2206,94.3071,91.5047,89.1808,88.1911,86.16418823006278,75.16154375673412
530010,建信上证社会责任ETF联接,指数型,指数型-股票,88.9725,92.8005,94.3029,93.5777,92.1160,89.0047,83.54403251184348,76.07203250329223
001637,嘉实量化精选股票,股票型,股票型,96.4204,96.2431,94.3000,91.6982,90.4537,88.7130,84.5712511330403,76.862504489405
161005,富国天惠成长混合(LOF)A,混合型,混合型-偏股,97.2974,94.5050,94.2962,94.4139,92.2665,89.8406,84.83024704554394,75.42903747156711
001018,易方达新经济混合,混合型,混合型-灵活,98.5799,94.0426,94.2955,94.8924,92.4605,90.2917,86.70419951770964,79.0108718424518
001830,融通跨界成长灵活配置混合,混合型,混合型-灵活,95.9969,96.2641,94.2786,92.8033,91.5039,90.1892,83.579787415984,74.00578385011373
320012,诺安主题精选混合,混合型,混合型-偏股,89.8704,92.5491,94.2771,93.2124,92.0333,90.1916,85.0033563646936,75.4972764276308
000172,华泰柏瑞量化增强混合A,混合型,混合型-偏股,93.9154,95.4043,94.2749,91.6377,90.3589,86.8407,82.43514947580853,74.41981922662517
310368,申万菱信竞争优势混合A,混合型,混合型-偏股,95.6213,93.0990,94.2648,92.2431,90.8819,88.3336,84.93195344700791,76.64334670178378
400011,东方核心动力混合A,混合型,混合型-偏股,92.6284,94.3082,94.2595,90.4189,89.5459,86.8439,81.90732371603018,75.17819196695798
270006,广发策略优选混合,混合型,混合型-灵活,96.4519,96.0171,94.2595,92.3020,90.6282,88.6853,85.93554924663509,77.81885999042261
001606,农银工业4.0混合,混合型,混合型-灵活,96.8215,93.5412,94.2588,94.2814,91.1232,90.0611,87.40363812830292,78.03801777804382
161812,银华深证100指数(LOF),指数型,指数型-股票,93.8331,94.7444,94.2588,93.5064,91.5695,88.6517,84.1498349609208,74.2829671974141
001362,景顺长城领先回报混合A,混合型,混合型-灵活,94.3703,94.1279,94.2581,93.2848,91.1317,87.8977,82.62306314241248,73.4046151083443
400025,东方新兴成长混合,混合型,混合型-灵活,95.9057,93.2741,94.2536,94.5456,92.7546,91.0858,82.92802201091139,71.72056446785587
161604,融通深证100指数A,指数型,指数型-股票,93.6924,94.9749,94.2524,92.6359,90.8046,88.2510,83.85775640916009,74.13792200407039
260104,景顺长城内需增长混合A,混合型,混合型-偏股,96.3097,96.0770,94.2524,92.5601,92.2336,90.5651,85.96638718339007,74.33156500658446
519300,大成沪深300指数A,指数型,指数型-股票,89.7013,92.8873,94.2509,92.8680,91.3265,87.2770,82.4798831899574,73.90982281814917
202003,南方绩优成长混合A,混合型,混合型-偏股,97.7418,94.2603,94.2397,93.3259,91.3892,88.5837,83.29850481435241,75.56776008619657
000011,华夏大盘精选混合A,混合型,混合型-灵活,93.9034,93.3460,94.2390,93.4889,92.3270,89.2682,84.52357792751961,75.00351670058662
202001,南方稳健成长混合,混合型,混合型-偏股,95.3295,93.4290,94.2356,92.4529,90.1521,88.9106,83.99724863607601,75.47714892852868
000432,中银优秀企业混合A,混合型,混合型-偏股,96.5791,96.6314,94.2352,91.8824,90.5734,86.8796,83.46723161909323,75.0669295462708
161816,银华中证等权重90指数(LOF),指数型,指数型-股票,89.8809,92.6007,94.2300,92.1826,90.9698,87.4820,82.09582528090849,73.29380162815755
001972,前海开源沪港深智慧生活混合,混合型,混合型-灵活,90.9898,93.4799,94.2240,94.3976,91.6728,88.5182,83.36899916197773,75.21960672812163
690004,民生加银稳健成长混合,混合型,混合型-偏股,95.9296,93.2262,94.2240,93.8160,91.7747,89.9671,85.66148176018882,76.05934993415539
000609,华商新量化混合A,混合型,混合型-灵活,95.3355,94.7736,94.2233,90.5743,89.5613,89.3982,85.03045313061175,76.84709086555729
001008,工银国企改革股票,股票型,股票型,91.6542,93.5742,94.2221,93.8211,92.2815,90.2141,85.98840664602965,78.59462917514665
360001,光大量化股票A,股票型,股票型,95.6019,95.7755,94.2180,90.3261,89.3342,86.6234,80.643663097946,75.45709625284329
001188,鹏华改革红利股票,股票型,股票型,97.4799,95.5480,94.2139,91.9965,91.3207,88.3034,84.80560876331857,77.61833323356878
001276,建信新经济灵活配置混合,混合型,混合型-灵活,94.0515,93.0175,94.2124,91.5754,89.9783,88.3256,82.39800499392861,72.9583682509278
160807,长盛沪深300指数(LOF)A,指数型,指数型-股票,89.7043,92.9561,94.2079,93.0710,91.3318,87.9345,83.51185844264678,75.4448252124985
202025,南方上证380ETF联接A,指数型,指数型-股票,91.4237,93.3123,94.2057,91.5036,90.0167,86.6031,84.03979109302047,75.46128636418054
519115,浦银安盛红利精选混合A,混合型,混合型-偏股,98.3838,94.1496,94.2046,91.9711,91.3922,89.6036,86.54792546732567,75.06068179097329
398061,中海消费混合A,混合型,混合型-偏股,98.1294,94.0912,94.1997,93.2885,91.1200,89.7802,84.62565844606728,72.97857057344666
001126,摩根卓越制造股票A,股票型,股票型,96.1331,94.6464,94.1982,91.2711,90.4660,89.9448,83.93423663012433,76.71689812043577
540002,汇丰晋信龙腾混合A,混合型,混合型-偏股,95.9236,96.2229,94.1959,92.1542,90.5572,87.6363,83.34831583177986,73.70757512271041
040180,华安上证180ETF联接A,指数型,指数型-股票,89.1581,92.5356,94.1933,93.1840,91.7538,87.8167,82.46422371774042,74.24308631629354
000216,华安黄金ETF联接A,指数型,指数型-其他,97.7104,93.8039,94.1930,90.3945,89.1480,86.4110,82.97227471738127,81.46444391236682
040035,华安逆向策略混合A,混合型,混合型-偏股,98.5484,95.2046,94.1930,91.4088,90.4547,90.0804,86.62200064989483,75.28294475038908
610006,信澳产业升级混合A,混合型,混合型-偏股,98.5978,96.6808,94.1911,91.5109,89.6756,88.5748,84.01456491252074,77.44145067640369
000167,广发聚优灵活配置混合A,混合型,混合型-灵活,97.7164,94.1705,94.1903,92.9155,91.5664,90.6507,85.81241128080588,76.86882706811924
000217,华安黄金ETF联接C,指数型,指数型-其他,97.7194,93.8084,94.1814,90.3577,89.1201,86.3800,82.8960082776077,81.35808242547589
000831,工银医疗保健股票,股票型,股票型,95.5151,95.8645,94.1776,93.7485,92.1040,91.4163,86.47534675309127,77.10901023584341
398021,中海能源策略混合,混合型,混合型-灵活,97.6730,94.0037,94.1739,93.1335,90.9004,88.2726,84.76974696858271,75.42305159822817
460300,华泰柏瑞沪深300ETF联接A,指数型,指数型-股票,89.5113,92.7257,94.1735,93.2984,90.6402,86.2928,81.20948846436694,73.10300191547947
001133,广发中证全指可选消费联接A,指数型,指数型-股票,91.2741,93.2113,94.1698,91.0449,89.1593,86.8309,83.01096911289358,74.76651352807374
001761,广发安宏回报混合A,混合型,混合型-灵活,95.7306,95.5645,94.1683,93.3854,91.0909,87.6081,81.32519753382019,72.37743924338561
001163,银华中国梦30股票,股票型,股票型,96.9547,93.9041,94.1656,93.7629,92.0226,90.1466,85.40291341006653,73.91453669340356
260115,景顺长城中小盘混合A,混合型,混合型-偏股,96.6943,96.2611,94.1641,93.5044,91.3873,88.6815,85.1840014708146,75.92511672453011
121001,国投瑞银融华债券,混合型,混合型-偏债,95.8129,95.9790,94.1597,91.1443,88.8208,84.1180,78.87147047254193,72.04166916078056
206009,鹏华新兴产业混合A,混合型,混合型-偏股,95.4223,94.4294,94.1578,93.5422,91.5997,89.2509,84.26110807066752,76.78057284807853
001882,中欧价值发现混合E,混合型,混合型-偏股,95.1440,96.1114,94.1552,93.5313,92.1452,88.9115,85.29645037711002,79.22041482102239
260109,景顺长城内需增长贰号混合A,混合型,混合型-偏股,96.3606,96.1503,94.1529,92.4991,92.0912,89.7353,85.4597257614886,73.94136088830359
502048,易方达上证50指数(LOF)A,指数型,指数型-股票,88.9980,92.3703,94.1514,93.4515,92.0359,88.3417,82.51478296933523,75.07037142344068
002134,广发鑫裕混合A,混合型,混合型-灵活,95.3355,95.4679,94.1503,93.3585,91.0168,88.4640,82.51708111713499,74.38409104513349
163810,中银价值混合A,混合型,混合型-灵活,96.1705,92.7915,94.1484,93.1370,90.3605,89.6694,84.89502274631869,74.5829716868191
001594,天弘中证银行ETF联接A,指数型,指数型-股票,91.5794,93.6221,94.1477,93.6585,91.9362,88.7220,82.24766337158592,78.46114419968873
002101,创金合信转债精选债券A,债券型,债券型-混合一级,93.6714,94.3568,94.1477,91.0088,89.2582,85.2744,82.8179246977134,74.14162576319885
000963,兴业多策略混合,混合型,混合型-灵活,95.9955,96.1810,94.1469,90.4707,90.6504,88.7356,83.5152789416976,75.35825451933437
377240,摩根新兴动力混合A,混合型,混合型-偏股,97.7538,94.0291,94.1462,94.7094,92.4895,91.1860,86.12832643532691,80.65721148090506
168204,国联中证煤炭指数(LOF)A,指数型,指数型-股票,91.4133,94.7624,94.1458,91.3775,90.7407,87.3504,85.28987660549674,76.88034987429666
519656,银河灵活配置混合A,混合型,混合型-灵活,96.0942,93.3145,94.1398,92.8708,90.8165,88.6779,84.51663003882267,74.15150245420807
519180,万家180指数A,指数型,指数型-股票,89.1701,92.5004,94.1368,93.1436,91.7197,87.7694,82.29517624121358,73.51509188315575
000961,天弘沪深300ETF联接A,指数型,指数型-股票,89.7088,92.7938,94.1297,93.3488,91.8768,88.1902,83.1117134989995,74.56456512630193
001762,广发安宏回报混合C,混合型,混合型-灵活,95.7560,95.5772,94.1286,93.3798,91.0497,87.7400,81.32263215953208,72.314999102119
710002,富安达策略精选混合A,混合型,混合型-灵活,96.2214,95.5547,94.1256,93.8731,91.9670,88.7641,82.4905722494912,73.25811085837424
257040,国联安红利混合,混合型,混合型-偏股,98.6337,93.8233,94.1222,93.1939,90.7467,87.4972,82.22382676882557,74.55524961091824
530016,建信恒稳价值混合,混合型,混合型-平衡,93.4215,92.8648,94.1193,93.1899,91.3211,88.9763,84.11760744642643,73.48011193583145
620006,金元顺安消费主题混合,混合型,混合型-偏股,96.7377,93.1170,94.1148,93.6907,91.6922,89.6647,83.90671230182484,76.13462229139232
375010,摩根中国优势混合A,混合型,混合型-灵活,95.9625,94.2962,94.1129,93.5648,91.3761,90.0264,84.72148586478768,79.1271848437687
090003,大成蓝筹稳健混合A,混合型,混合型-灵活,94.7384,95.0452,94.1092,93.7713,91.5746,88.1823,82.60745711549315,74.5057913324554
